nama_video,label,jumlah_orang_per_frame,avg_speed,overlap_count
b6XfVAZC9Zs_3,Fight,"[2, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1]","[0.0, 0.4790427088737488, 0.4237774610519409, 0.6949109435081482, 0.8047406077384949, 0.7311012148857117, 0.8170682191848755, 0.677193820476532, 0.5352914929389954, 0.5056083798408508, 0.46331462264060974, 0.42960044741630554, 0.546006441116333, 0.3937963843345642, 0.6487718820571899, 0.4893094599246979]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
b6XfVAZC9Zs_4,Fight,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.3665674030780792, 0.6901219487190247, 0.5292145609855652, 0.569180965423584, 0.5501055121421814, 0.646422266960144, 0.9751154780387878, 0.4811323285102844, 0.7683176398277283, 1.0115833282470703, 0.6968185305595398, 0.6132265329360962, 0.8431022763252258, 0.7331807613372803, 0.5155948996543884]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
b6XfVAZC9Zs_6,Fight,"[3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]","[0.0, 0.8744814991950989, 1.3221908807754517, 0.9648702144622803, 1.5997625589370728, 1.0429099798202515, 0.8924086689949036, 1.5595369338989258, 1.0401047468185425, 1.181026577949524, 0.9544748663902283, 0.8073868751525879, 0.9829514622688293, 0.8068817257881165, 1.0079797506332397, 1.4496102333068848]","[3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
b6XfVAZC9Zs_7,Fight,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[0.0, 0.18705762922763824, 0.1078704446554184, 0.08895416557788849, 0.13983508944511414, 0.059747904539108276, 0.15747928619384766, 0.18387483060359955, 0.1853533238172531, 0.101978600025177, 0.06356866657733917, 0.0691269114613533, 0.15867334604263306, 0.32962316274642944, 0.2067025750875473, 1.147576928138733]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BCVBVC_263,Fight,"[0, 1, 1, 1, 3, 0, 1, 1, 1, 0, 4, 5, 0, 2, 0, 0]","[0.0, 1.7808135747909546, 0.9351766109466553, 1.0309172868728638, 1.5760053396224976, 1.4949605464935303, 2.447622776031494, 1.1415067911148071, 1.1240805387496948, 1.2328767776489258, 1.0295958518981934, 0.9410800933837891, 0.9052874445915222, 1.112054705619812, 0.9738104939460754, 0.8670070171356201]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
BCVBVC_264,Fight,"[2, 1, 0, 1, 1, 0, 1, 2, 1, 2, 3, 0, 2, 0, 2, 1]","[0.0, 0.9998272061347961, 0.8950587511062622, 1.2146968841552734, 1.1769015789031982, 0.9241302013397217, 0.9765275716781616, 1.4127219915390015, 1.269281029701233, 1.5409960746765137, 1.045456886291504, 1.4390244483947754, 1.9357486963272095, 1.3230631351470947, 0.9799624085426331, 0.5665632486343384]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
bd48s5BpoGY_0,Fight,"[4, 4, 5, 4, 6, 3, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0]","[0.0, 2.8313255310058594, 2.7430853843688965, 2.5398335456848145, 2.473445415496826, 1.9152283668518066, 1.0165473222732544, 1.174864411354065, 1.0831413269042969, 0.688312828540802, 0.3909445106983185, 0.4199160039424896, 0.3710388243198395, 0.2796604633331299, 0.46002188324928284, 0.41529542207717896]","[1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
bdZ7ubago6I_0,Fight,"[1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 3, 1, 1, 2, 0, 0]","[0.0, 3.4349522590637207, 2.488954782485962, 2.4577980041503906, 1.3611242771148682, 2.2905757427215576, 3.48712420463562, 2.2651655673980713, 4.283073425292969, 3.6214401721954346, 2.8404080867767334, 4.181316375732422, 2.069028377532959, 1.3536425828933716, 11.375811576843262, 1.4150023460388184]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bdZ7ubago6I_1,Fight,"[0, 1, 1, 0, 1, 2, 3, 1, 0, 0, 1, 1, 3, 2, 0, 3]","[0.0, 2.083682060241699, 2.2094664573669434, 2.8489060401916504, 1.9959907531738281, 2.335407257080078, 1.8011176586151123, 2.5253586769104004, 3.3619699478149414, 1.5795587301254272, 1.8650805950164795, 1.8727357387542725, 1.5353844165802002, 2.0217182636260986, 2.3017067909240723, 1.8507452011108398]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
BpargJW29Wo_0,Fight,"[5, 7, 6, 4, 2, 3, 4, 3, 3, 2, 3, 4, 2, 4, 5, 5]","[0.0, 0.6591142416000366, 0.6893064379692078, 0.8062124848365784, 1.7757296562194824, 2.1350677013397217, 2.241913318634033, 1.9414852857589722, 0.5238744616508484, 2.3736014366149902, 1.1368106603622437, 2.0840773582458496, 1.1217623949050903, 2.7427144050598145, 1.1140046119689941, 1.312212586402893]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
BpargJW29Wo_1,Fight,"[4, 4, 3, 3, 3, 4, 2, 1, 3, 4, 3, 3, 3, 2, 1, 2]","[0.0, 0.7037439942359924, 1.5074609518051147, 1.848375678062439, 2.3154661655426025, 0.8392138481140137, 4.397500514984131, 3.9731998443603516, 1.7103632688522339, 2.6601788997650146, 1.541783332824707, 3.0073606967926025, 1.2391537427902222, 2.13983154296875, 2.0120439529418945, 1.8070151805877686]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
BpargJW29Wo_2,Fight,"[4, 2, 3, 4, 6, 4, 5, 5, 5, 3, 3, 3, 5, 3, 4, 4]","[0.0, 1.239129662513733, 1.6423122882843018, 0.9273783564567566, 1.2743351459503174, 1.3597486019134521, 1.0696344375610352, 1.019485592842102, 1.9917807579040527, 1.6786375045776367, 0.8751918077468872, 1.2082133293151855, 0.9006073474884033, 0.6398044228553772, 0.7385212779045105, 0.7289202213287354]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
BpargJW29Wo_3,Fight,"[1, 0, 0, 2, 2, 4, 4, 3, 3, 3, 3, 3, 1, 2, 4, 5]","[0.0, 2.1119754314422607, 0.8441908359527588, 0.9841756820678711, 1.9153705835342407, 1.5003745555877686, 0.7943469882011414, 0.8184382915496826, 0.3989149332046509, 0.3438221514225006, 0.45852094888687134, 0.3786332905292511, 0.645454466342926, 0.6548711657524109, 0.6354433298110962, 0.45291975140571594]","[0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
BpargJW29Wo_4,Fight,"[4, 3, 6, 7, 6, 3, 5, 4, 2, 1, 2, 1, 3, 2, 3, 3]","[0.0, 0.4606457054615021, 0.318637490272522, 0.2729628384113312, 0.6262572407722473, 0.5103669762611389, 0.5606332421302795, 0.5002901554107666, 0.5181485414505005, 0.6662702560424805, 0.4529949724674225, 0.38104796409606934, 0.547234296798706, 0.5452772974967957, 0.8330530524253845, 0.701777994632721]","[0, 0, 2, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bqZo64e6_0,Fight,"[3, 5, 4, 3, 3, 3, 1, 1, 2, 2, 1, 1, 0, 2, 2, 1]","[0.0, 2.2028415203094482, 1.4901446104049683, 3.018873691558838, 2.530183792114258, 1.4247236251831055, 1.9051384925842285, 2.9577760696411133, 2.637580156326294, 2.0680811405181885, 2.081164836883545, 1.9941412210464478, 1.3322027921676636, 1.5718770027160645, 1.2537894248962402, 1.4541265964508057]","[0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
bqZo64e6_1,Fight,"[2, 2, 3, 1, 3, 1, 5, 3, 3, 5, 4, 4, 3, 3, 5, 2]","[0.0, 1.5281414985656738, 1.0647990703582764, 1.225440502166748, 1.110755443572998, 1.0132639408111572, 0.8968449831008911, 1.2480111122131348, 1.0620193481445312, 1.178950548171997, 1.181640863418579, 0.8148149251937866, 0.8735097050666809, 0.7102156281471252, 1.1856454610824585, 0.6818644404411316]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 3, 1, 1, 0, 0, 3, 0]"
bqZo64e6_2,Fight,"[1, 2, 1, 1, 2, 2, 3, 1, 3, 3, 5, 3, 3, 3, 3, 2]","[0.0, 1.4445464611053467, 1.959028720855713, 1.6370728015899658, 3.264763116836548, 3.476402997970581, 2.894838333129883, 2.5968177318573, 2.9390220642089844, 3.0850577354431152, 2.8928849697113037, 2.7428152561187744, 3.0341203212738037, 2.2390353679656982, 2.6361186504364014, 6.742370128631592]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 1, 0]"
bzw-HKuuQbg_0,Fight,"[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 1, 1, 1, 2, 0]","[0.0, 8.24769401550293, 0.9325311779975891, 0.9664948582649231, 0.7349854707717896, 0.6194954514503479, 0.4805012047290802, 0.904029130935669, 0.8648505806922913, 0.8342800736427307, 0.7686042189598083, 0.7474740147590637, 0.6882390975952148, 0.6295571327209473, 0.8904100060462952, 1.0646395683288574]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
bzw-HKuuQbg_1,Fight,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0]","[0.0, 0.874479353427887, 0.9233786463737488, 0.5444323420524597, 0.8405436873435974, 0.9927923083305359, 0.7234779596328735, 0.7086114287376404, 0.5356555581092834, 0.6318983435630798, 0.5441246628761292, 0.5764046907424927, 0.6528763175010681, 0.9515669345855713, 0.7025161981582642, 0.7317390441894531]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
bzw-HKuuQbg_2,Fight,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.7365532517433167, 0.6753419041633606, 0.5966086983680725, 0.7548673748970032, 0.6717678308486938, 0.9807974100112915, 1.1510103940963745, 0.8214029669761658, 0.5616320967674255, 0.6244943737983704, 0.5963167548179626, 0.797930121421814, 0.637194812297821, 0.8764992356300354, 0.47387051582336426]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bzw-HKuuQbg_3,Fight,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.8185602426528931, 0.7527033090591431, 0.6514438986778259, 0.7199556231498718, 0.7388675808906555, 0.913683295249939, 1.016976237297058, 0.8984243273735046, 0.8005901575088501, 0.6881617307662964, 0.6873887777328491, 0.6153742671012878, 0.7664903402328491, 0.7354961037635803, 0.7922698259353638]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bzw-HKuuQbg_4,Fight,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0.0, 0.6523371934890747, 0.46810153126716614, 0.6479820609092712, 0.6567564606666565, 0.6360219120979309, 0.6665692329406738, 0.7196336984634399, 0.7961373329162598, 0.8029451370239258, 0.5809847712516785, 0.6901256442070007, 0.6637340784072876, 0.6997100114822388, 0.6047414541244507, 0.5912026762962341]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bzw-HKuuQbg_5,Fight,"[1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.9598891139030457, 0.8503089547157288, 0.7988075613975525, 0.6069957613945007, 0.5100049376487732, 0.6301838755607605, 0.7883588075637817, 0.8530979156494141, 0.7087425589561462, 0.5689496397972107, 0.8122006058692932, 0.7518266439437866, 0.7917706966400146, 0.6449446082115173, 0.7207332253456116]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
bzw-HKuuQbg_6,Fight,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]","[0.0, 0.7940865755081177, 0.8177173733711243, 0.9706012010574341, 0.7653717994689941, 0.5230750441551208, 0.7330120205879211, 0.7573326230049133, 0.7260556221008301, 0.560634434223175, 0.9932013750076294, 0.8189055919647217, 0.5453699827194214, 0.9552310109138489, 1.2245460748672485, 1.4241379499435425]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
C4SQF-UZzkA_2,Fight,"[5, 2, 2, 1, 2, 4, 3, 3, 4, 3, 5, 3, 4, 5, 4, 3]","[0.0, 1.1106877326965332, 0.9959942698478699, 0.8472325205802917, 0.9885713458061218, 0.8917225003242493, 1.2974971532821655, 1.5145925283432007, 1.1440601348876953, 1.1968297958374023, 1.1120035648345947, 1.5746265649795532, 1.6717795133590698, 1.5334548950195312, 1.5306518077850342, 1.4023971557617188]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
C8wt47cphU8_0,Fight,"[2, 2, 1, 3, 2, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0]","[0.0, 1.1435441970825195, 0.8372145295143127, 0.7882388830184937, 1.000715970993042, 0.8474165201187134, 1.139803171157837, 1.09074866771698, 0.9760585427284241, 0.8262353539466858, 1.2036256790161133, 0.680608332157135, 0.444894939661026, 1.2237213850021362, 1.092100739479065, 1.1187940835952759]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
C8wt47cphU8_1,Fight,"[1, 1, 1, 3, 2, 3, 5, 5, 4, 4, 2, 2, 2, 3, 4, 3]","[0.0, 0.9214675426483154, 0.89078688621521, 1.0972901582717896, 0.859597384929657, 1.113156795501709, 1.2743557691574097, 1.6270066499710083, 1.2300502061843872, 1.1841429471969604, 0.8581477999687195, 0.919079601764679, 0.9520379900932312, 0.7250803709030151, 0.6425077319145203, 1.4121133089065552]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
cAp5A44HRS8_0,Fight,"[5, 7, 3, 3, 3, 5, 5, 0, 6, 1, 6, 5, 1, 7, 5, 6]","[0.0, 4.173864364624023, 4.368430137634277, 5.090777397155762, 4.288559436798096, 3.6181187629699707, 3.961205244064331, 2.63992977142334, 2.5747218132019043, 2.2142064571380615, 1.6859169006347656, 1.7859700918197632, 2.407182455062866, 2.745793581008911, 2.1253175735473633, 1.495051383972168]","[0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 2, 1, 0, 1, 0, 1]"
cAp5A44HRS8_1,Fight,"[7, 6, 5, 2, 6, 1, 6, 4, 11, 1, 5, 5, 2, 10, 3, 3]","[0.0, 2.4303553104400635, 2.474848985671997, 1.7943581342697144, 2.451397180557251, 3.172640800476074, 2.9021551609039307, 2.4119536876678467, 1.7972522974014282, 2.1564292907714844, 1.8618839979171753, 1.6109716892242432, 1.0680114030838013, 1.984505534172058, 1.9477206468582153, 1.635301113128662]","[0, 3, 0, 0, 1, 0, 1, 0, 1, 0, 2, 1, 0, 4, 0, 0]"
CBfRtxkO1bE_0,Fight,"[1, 1, 2, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]","[0.0, 1.711369276046753, 1.4376662969589233, 1.7595131397247314, 1.603123664855957, 2.4411373138427734, 2.720294237136841, 2.9467315673828125, 2.9158921241760254, 4.990799427032471, 3.882174491882324, 6.722804069519043, 5.355109691619873, 5.921669006347656, 5.599026203155518, 6.019580841064453]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
CBfRtxkO1bE_1,Fight,"[0, 0, 2, 1, 2, 1, 1, 0, 0, 0, 1, 1, 1, 3, 2, 1]","[0.0, 8.282831192016602, 8.471929550170898, 6.482580184936523, 5.856143474578857, 6.281879901885986, 4.945198059082031, 3.6847598552703857, 2.9084508419036865, 2.217386484146118, 2.335183620452881, 2.0545904636383057, 2.2216477394104004, 2.5347580909729004, 2.7447664737701416, 3.21427321434021]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
CBfRtxkO1bE_2,Fight,"[3, 2, 2, 2, 3, 3, 2, 2, 0, 0, 0, 1, 0, 0, 0, 0]","[0.0, 4.068322658538818, 4.584408283233643, 4.663084983825684, 5.027646064758301, 3.582742691040039, 3.1849122047424316, 3.0358357429504395, 2.192213773727417, 2.226595640182495, 1.8205721378326416, 1.3725485801696777, 1.0667521953582764, 1.6452231407165527, 1.2682188749313354, 0.8540427088737488]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
CBfRtxkO1bE_3,Fight,"[1, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.0, 1.701028823852539, 1.510804533958435, 1.393981695175171, 1.2197966575622559, 1.7227251529693604, 2.5717737674713135, 1.5941604375839233, 1.4045623540878296, 1.6486107110977173, 1.6236497163772583, 2.503528356552124, 3.10318922996521, 2.8984546661376953, 3.2069320678710938, 3.2568984031677246]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
cBNVcBk3rjg_0,Fight,"[9, 7, 9, 7, 11, 10, 8, 10, 1, 0, 2, 3, 5, 4, 4, 6]","[0.0, 2.677738666534424, 2.547341823577881, 3.220693349838257, 2.9152395725250244, 3.2261195182800293, 3.0913877487182617, 3.549544334411621, 3.132819890975952, 1.6028590202331543, 1.2625898122787476, 0.7162913084030151, 1.0386910438537598, 1.4199888706207275, 2.1259937286376953, 1.2984727621078491]","[3, 2, 3, 1, 2, 3, 1, 3, 0, 0, 0, 0, 0, 1, 1, 2]"
cBNVcBk3rjg_1,Fight,"[4, 5, 4, 6, 7, 5, 3, 3, 4, 4, 6, 4, 2, 3, 4, 7]","[0.0, 1.9269661903381348, 2.0844948291778564, 1.4271003007888794, 1.7637358903884888, 1.5734138488769531, 1.7649705410003662, 1.5432206392288208, 1.5250015258789062, 1.0273158550262451, 1.5477240085601807, 2.038367509841919, 2.0051913261413574, 2.0996127128601074, 1.7031930685043335, 2.10622239112854]","[1, 0, 0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
cBNVcBk3rjg_2,Fight,"[5, 5, 8, 9, 4, 7, 10, 11, 7, 9, 7, 6, 6, 6, 8, 10]","[0.0, 2.4568092823028564, 2.7005136013031006, 2.300112247467041, 2.6174886226654053, 2.8440051078796387, 2.6049771308898926, 2.919571876525879, 2.6760432720184326, 2.5800962448120117, 2.6233508586883545, 2.383862257003784, 2.111666440963745, 2.4090492725372314, 1.9516358375549316, 2.1292104721069336]","[0, 1, 2, 1, 0, 0, 3, 4, 0, 4, 2, 0, 0, 1, 1, 3]"
cBNVcBk3rjg_3,Fight,"[9, 10, 8, 8, 8, 10, 7, 7, 8, 5, 3, 3, 2, 5, 7, 4]","[0.0, 1.9501434564590454, 1.6548287868499756, 2.1998915672302246, 1.769890308380127, 2.4785892963409424, 2.2033205032348633, 1.5996946096420288, 1.7590261697769165, 1.661881685256958, 1.8402125835418701, 2.1517863273620605, 2.0925071239471436, 2.6804568767547607, 1.814379334449768, 2.321798324584961]","[2, 2, 3, 2, 0, 2, 1, 2, 1, 0, 1, 0, 0, 1, 1, 0]"
cBNVcBk3rjg_4,Fight,"[2, 4, 7, 4, 2, 4, 5, 2, 3, 2, 2, 5, 8, 6, 7, 4]","[0.0, 2.521714925765991, 1.507664680480957, 1.610159993171692, 1.5235471725463867, 1.402747392654419, 1.1284782886505127, 1.2055875062942505, 1.4154821634292603, 1.2429276704788208, 0.7421043515205383, 1.2927379608154297, 3.6922807693481445, 2.738285779953003, 2.0678699016571045, 2.2512545585632324]","[0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Cce4ogHp_0,Fight,"[0, 2, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[0.0, 0.7176783680915833, 0.8133108019828796, 0.9863163232803345, 1.547175407409668, 0.4432186484336853, 0.918837308883667, 1.2929141521453857, 0.9042978882789612, 1.0682413578033447, 1.0298447608947754, 1.318917989730835, 0.9296724200248718, 0.7951180338859558, 1.1902846097946167, 0.9573668241500854]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Cce4ogHp_1,Fight,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0.0, 0.5886366367340088, 0.9961273074150085, 1.0650731325149536, 0.5862926840782166, 0.7643778324127197, 0.9842538237571716, 0.7441186308860779, 1.139002799987793, 1.1993871927261353, 1.0126721858978271, 0.9532555937767029, 1.6500463485717773, 1.2383041381835938, 2.2995669841766357, 0.8656997680664062]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
cJvLTWGs-SE_0,Fight,"[8, 10, 8, 9, 8, 7, 9, 9, 7, 7, 8, 8, 8, 0, 5, 7]","[0.0, 5.149047374725342, 4.3802714347839355, 4.27863883972168, 8.566129684448242, 3.289761781692505, 6.2748870849609375, 5.586758136749268, 5.589308261871338, 4.479860782623291, 4.124475955963135, 2.6277706623077393, 3.5237858295440674, 6.765796661376953, 5.6751933097839355, 4.417600154876709]","[2, 1, 1, 2, 2, 1, 4, 2, 2, 2, 1, 2, 1, 0, 0, 1]"
cJvLTWGs-SE_1,Fight,"[7, 8, 7, 7, 6, 4, 7, 7, 6, 6, 9, 8, 0, 6, 6, 6]","[0.0, 4.26756477355957, 2.7217330932617188, 4.792231559753418, 4.767326831817627, 5.342158317565918, 4.384027004241943, 3.968715190887451, 4.771054267883301, 4.210694313049316, 4.6647114753723145, 3.841261148452759, 5.814240455627441, 1.9655555486679077, 3.3075549602508545, 2.0178275108337402]","[0, 0, 3, 0, 1, 0, 1, 2, 1, 1, 1, 0, 0, 1, 0, 0]"
CqJB8ZWLZ-o_0,Fight,"[2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2]","[0.0, 0.4001351296901703, 0.14747050404548645, 0.2473783940076828, 0.34648966789245605, 1.034700632095337, 1.8253357410430908, 0.7291203737258911, 0.8903040885925293, 2.0141098499298096, 1.4897819757461548, 0.5118889212608337, 0.22373801469802856, 0.2883853018283844, 0.46674594283103943, 0.16212907433509827]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
CqJB8ZWLZ-o_1,Fight,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 1]","[0.0, 0.2711986005306244, 0.2733912169933319, 0.617244303226471, 0.7410427927970886, 0.3964102566242218, 0.3986663818359375, 0.7593620419502258, 1.711777687072754, 1.2625821828842163, 1.9962488412857056, 0.8633818626403809, 1.2536299228668213, 2.3261637687683105, 0.8719323873519897, 0.4932570457458496]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
cWJ92fkhME4_0,Fight,"[16, 15, 17, 13, 12, 12, 11, 12, 14, 7, 10, 6, 9, 10, 6, 7]","[0.0, 2.3594517707824707, 4.208873271942139, 4.645176887512207, 4.941701889038086, 3.967176675796509, 4.104521751403809, 4.566443920135498, 4.0923614501953125, 4.004338264465332, 3.7181973457336426, 4.141070365905762, 3.9886293411254883, 3.632297992706299, 2.9231395721435547, 3.3185861110687256]","[2, 2, 4, 0, 1, 0, 2, 0, 6, 1, 0, 1, 1, 2, 0, 0]"
cy1gi3ZJb_c_1,Fight,"[9, 8, 8, 8, 9, 8, 8, 8, 7, 8, 9, 9, 8, 8, 8, 10]","[0.0, 0.7106224298477173, 0.7764321565628052, 0.6953184604644775, 0.36942100524902344, 0.6270729303359985, 0.5232489705085754, 0.4639180302619934, 0.5520363450050354, 0.5034850239753723, 0.3985748291015625, 0.263497531414032, 0.40351784229278564, 0.199500173330307, 0.2804243862628937, 0.34377068281173706]","[2, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 0, 1, 1]"
cy1gi3ZJb_c_2,Fight,"[7, 6, 7, 7, 7, 8, 6, 6, 11, 10, 8, 8, 9, 9, 9, 8]","[0.0, 0.6955710053443909, 0.6044831275939941, 0.49403735995292664, 0.5791317820549011, 0.7943200469017029, 1.1173638105392456, 1.0123733282089233, 1.180902123451233, 0.9878180027008057, 1.0345351696014404, 1.049350380897522, 0.7050448060035706, 0.8901917338371277, 1.053839087486267, 0.7656044960021973]","[1, 0, 0, 1, 1, 1, 0, 0, 3, 4, 0, 0, 1, 1, 1, 0]"
cy1gi3ZJb_c_3,Fight,"[10, 7, 9, 10, 9, 9, 8, 9, 10, 11, 12, 10, 9, 10, 9, 9]","[0.0, 0.5250027179718018, 0.7245586514472961, 1.058616042137146, 0.9578486680984497, 0.8286924362182617, 0.8372998237609863, 0.6112806797027588, 0.9722192883491516, 1.0293606519699097, 0.8848801255226135, 1.1568001508712769, 1.201631784439087, 0.6401702165603638, 0.7489068508148193, 0.7075031399726868]","[1, 0, 0, 2, 1, 1, 0, 2, 1, 2, 4, 3, 1, 1, 0, 0]"
cy1gi3ZJb_c_4,Fight,"[11, 10, 10, 9, 10, 10, 10, 10, 9, 8, 10, 8, 9, 10, 10, 8]","[0.0, 1.4558724164962769, 1.1013063192367554, 1.1729106903076172, 0.7829657793045044, 1.108473300933838, 1.2261841297149658, 0.5930377840995789, 0.792999267578125, 0.5764785408973694, 0.5194708704948425, 0.7054148316383362, 1.030877709388733, 0.6049355864524841, 1.0288171768188477, 1.077189564704895]","[3, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]"
cy1gi3ZJb_c_5,Fight,"[10, 8, 9, 11, 9, 9, 8, 9, 6, 9, 9, 8, 8, 9, 9, 11]","[0.0, 1.6176888942718506, 1.1894233226776123, 1.022085428237915, 1.4396696090698242, 1.3144853115081787, 1.3266640901565552, 1.6465564966201782, 1.135981559753418, 0.8227414488792419, 0.8119638562202454, 1.1274595260620117, 0.956661581993103, 2.1707987785339355, 0.520322322845459, 1.376931071281433]","[2, 2, 0, 2, 1, 1, 0, 3, 0, 3, 1, 2, 1, 2, 2, 3]"
cy1gi3ZJb_c_6,Fight,"[8, 9, 7, 10, 9, 10, 12, 11, 9, 6, 10, 10, 9, 8, 6, 8]","[0.0, 2.054828643798828, 2.4626412391662598, 1.9334955215454102, 2.0789477825164795, 1.941794514656067, 1.8665940761566162, 1.32048499584198, 1.8743494749069214, 3.432506561279297, 1.126275658607483, 1.980301022529602, 1.4998072385787964, 1.183389663696289, 1.9462034702301025, 1.3237149715423584]","[1, 0, 0, 1, 1, 2, 3, 3, 1, 0, 3, 0, 0, 0, 0, 0]"
